,Labels,First Fit Score,First Fit Times,First Fit Decreasing Score,First Fit Decreasing Times,Next Fit Score,Next Fit Times,Next Fit Decreasing Score,Next Fit Decreasing Times,Best Fit Score,Best Fit Times,Best Fit Decreasing Score,Best Fit Decreasing Times,Djang-Fitch Score,Djang-Fitch Times,Djang-Fitch 2 Score,Djang-Fitch 2 Times
245,"(0, 1, 1, 28, 3, 6, 21)",0.46464390834075,0.133407,0.53523908847825,107817000,0.3049313291726,0.139708,0.46833632416425,0.13533,0.47824974323325004,0.354517,0.49598600110725,0.304402,0.53523908847825,0.933605,0.53523908847825,0.811848
246,"(0, 2, 1, 27, 7, 9, 14)",0.34711358648960006,0.121301,0.5377976761905,109763000,0.24057073106000001,0.13997,0.524050661035,0.137103,0.36088433633280004,0.326012,0.5571377327245,0.30326200000000003,0.5377976761905,0.901907,0.5377976761905,1.4464910000000002
247,"(0, 2, 1, 27, 8, 8, 14)",0.4355716045766,0.13073,0.5015731764086,111909000,0.3289823820275,0.147294,0.4803644937814,0.129891,0.4435548096698,0.386687,0.5008409965430001,0.332318,0.5015731764086,0.8191590000000001,0.5015731764086,0.949466
248,"(0, 2, 3, 25, 11, 8, 11)",0.329136941506,0.119728,0.6147720291192,109754000,0.251892570069,0.128769,0.5866588378076001,0.124115,0.33053830221200003,0.576418,0.6223133401728,0.36782800000000004,0.6147720291192,0.670486,0.6147720291192,0.771711
249,"(0, 0, 3, 27, 6, 6, 18)",0.4779166354865,0.154677,0.5215120333575001,133281000,0.3235458395548,0.17747500000000002,0.4747983434885,0.12379000000000001,0.4790395523255,0.305582,0.5215120333575001,0.421779,0.5215120333575001,0.8166910000000001,0.5215120333575001,0.5419510000000001
250,"(0, 1, 3, 26, 7, 12, 11)",0.3539944781443333,0.165225,0.5271477227588,129498000,0.34176024104100006,0.145566,0.3645503484456667,0.17819700000000002,0.3634539306563333,0.435184,0.5294145909028,0.416609,0.5271477227588,0.8354870000000001,0.5271477227588,1.237862
251,"(0, 1, 4, 25, 7, 12, 11)",0.39441960130971426,0.133248,0.5578620359043334,123523000,0.3772656328568571,0.133043,0.4121639443885714,0.115541,0.41151719356542854,0.398671,0.5331291712436667,0.39623,0.5578620359043334,0.879055,0.5578620359043334,1.1726640000000002
252,"(0, 2, 4, 24, 9, 1, 20)",0.38229848389983334,0.12268100000000001,0.5599212136798,115797000,0.2815560456027143,0.139436,0.5378770738934,0.10412500000000001,0.39235324494749996,0.465851,0.5579779248850001,0.588696,0.5599212136798,0.797726,0.5599212136798,1.127525
253,"(0, 2, 1, 27, 12, 6, 12)",0.5076812674656667,0.133749,0.5732796695866668,114187000,0.37249066240771433,0.132973,0.3988755438317143,0.13981200000000002,0.40206329188428575,0.41343500000000005,0.5735812385366666,0.418549,0.5732796695866668,0.9186300000000001,0.5732796695866668,0.9584280000000001
254,"(0, 1, 4, 25, 7, 7, 16)",0.35262340436571427,0.14839000000000002,0.5005431696346667,107063000,0.33426189300399994,0.129414,0.4652363589336666,0.110574,0.35399154197485716,0.325973,0.48348001285799996,0.500266,0.5005431696346667,0.912579,0.5005431696346667,1.4572720000000001
255,"(0, 1, 5, 24, 9, 9, 12)",0.3920431883303333,0.150816,0.5425091885972,103816000,0.3769716246436667,0.12267700000000001,0.5496813980408001,0.10505,0.3920431883303333,0.433001,0.5410840523631999,0.562876,0.5425091885972,0.902364,0.5425091885972,1.6238460000000001
256,"(0, 0, 1, 29, 6, 9, 15)",0.357634388758,0.176264,0.5235265932225001,130262000,0.33113210675240007,0.13509100000000002,0.531574164135,0.12654100000000001,0.35986830592400004,0.30923500000000004,0.5235265932225001,0.393957,0.5235265932225001,0.807879,0.5235265932225001,0.592121
257,"(0, 2, 0, 28, 11, 4, 15)",0.34527005307499997,0.182588,0.5661351736279999,96679000,0.25548049935000006,0.14999400000000002,0.35051643374633334,0.153506,0.3600295086556667,0.378852,0.548532723674,0.46825700000000003,0.5661351736279999,0.8492860000000001,0.5661351736279999,0.7231700000000001
258,"(0, 0, 0, 30, 5, 12, 13)",0.3917510968962,0.146242,0.4751245428774,113964000,0.39222427224620005,0.14478300000000002,0.59478082340675,0.11672300000000001,0.3917510968962,0.35438800000000004,0.62868692950625,0.43006500000000003,0.4751245428774,0.91495,0.4751245428774,0.526849
259,"(0, 1, 2, 27, 7, 9, 14)",0.46589994949299995,0.14414400000000002,0.5361053560662,98762000,0.44432183474419995,0.135468,0.4516153985478,0.156144,0.45886580910179997,0.47663700000000003,0.5437734433458,0.420138,0.5361053560662,0.82704,0.5361053560662,0.878441
260,"(0, 3, 3, 24, 10, 8, 12)",0.37324483959533333,0.123522,0.5375217370923999,109950000,0.3639659669006667,0.13049,0.526289212502,0.101803,0.38626300422633336,0.450562,0.4346873587966666,0.6599160000000001,0.5375217370923999,0.882021,0.5375217370923999,1.8316590000000001
261,"(0, 0, 1, 29, 10, 4, 16)",0.3858007516406,0.15399000000000002,0.62010563264375,158841000,0.27318148432316675,0.155763,0.60787087934875,0.114154,0.4074173987222,0.5037440000000001,0.6207519027682501,0.35727400000000004,0.62010563264375,0.8841610000000001,0.62010563264375,0.638946
262,"(0, 0, 2, 28, 5, 11, 14)",0.37280541353299995,0.14730400000000002,0.55673494152325,168571000,0.3427210305214,0.16081600000000001,0.52112154059575,0.11905700000000001,0.3581306128646,0.40167,0.54464646787175,0.274245,0.55673494152325,0.7501000000000001,0.55673494152325,0.57779
263,"(0, 1, 1, 28, 7, 10, 13)",0.47997093446739997,0.137556,0.5318703418146,106620000,0.3150618300358333,0.139216,0.46823169122659997,0.12435,0.4806688845258,0.296738,0.5318860994418,0.34059900000000004,0.5318703418146,0.7596860000000001,0.5318703418146,0.539606
264,"(0, 0, 3, 27, 10, 4, 16)",0.4387211064244001,0.124115,0.4695270150060001,113775000,0.32804092420633335,0.132407,0.4480748744788,0.105246,0.4387211064244001,0.400303,0.4695270150060001,0.450153,0.4695270150060001,0.7431920000000001,0.4695270150060001,1.032105
265,"(0, 1, 2, 27, 6, 12, 12)",0.34494207789680004,0.11704300000000001,0.564405323202,109034000,0.34396418206519996,0.125257,0.5290847860495,0.10447200000000001,0.3459794376964,0.32761100000000004,0.5662663643385,0.335766,0.564405323202,0.6878850000000001,0.564405323202,0.47494800000000004
266,"(0, 3, 2, 25, 7, 6, 17)",0.47678392925540003,0.158843,0.5249676485846,125716000,0.47599884887379995,0.123322,0.469710628369,0.113819,0.4805822550306,0.452183,0.5279484388133999,0.5878420000000001,0.5249676485846,1.005066,0.5249676485846,1.2599390000000001
267,"(0, 1, 5, 24, 9, 6, 15)",0.525460181893,0.136519,0.6105148647198,95714000,0.3560347011101667,0.13675800000000002,0.537503451757,0.129229,0.5402604306158,0.37419,0.5801480612378,0.39105300000000004,0.6105148647198,0.798482,0.6105148647198,1.33033
268,"(0, 0, 4, 26, 7, 5, 18)",0.4717818534804,0.12976100000000002,0.5445141254468001,118016000,0.3331347413256667,0.14208,0.502257280718,0.110292,0.5094854019844,0.357883,0.5445141254468001,0.373533,0.5445141254468001,0.764309,0.5445141254468001,0.6890000000000001
269,"(0, 1, 2, 27, 7, 10, 13)",0.4102241090596666,0.123629,0.5532095661068002,120203000,0.4026005875513334,0.129333,0.5414735514828,0.11472800000000001,0.4138986015933333,0.307779,0.5532201890436,0.327868,0.5532095661068002,0.8441700000000001,0.5532095661068002,0.816307
270,"(0, 2, 2, 26, 11, 4, 15)",0.3795818661231667,0.154897,0.5694839542985999,105978000,0.35226566707650003,0.13914800000000002,0.4973739404473999,0.115982,0.3755834637818333,0.32638700000000004,0.5638904620782,0.45643,0.5694839542985999,0.807473,0.5694839542985999,0.8623770000000001
271,"(0, 1, 3, 26, 8, 11, 11)",0.3614645258295,0.173321,0.5335030663142,130204000,0.35063206499283334,0.15435400000000002,0.4974257930506001,0.152972,0.37802683763783335,0.329758,0.5289123280834,0.336727,0.5335030663142,0.7734500000000001,0.5335030663142,0.8015880000000001
272,"(0, 1, 5, 24, 7, 6, 17)",0.4255146375423333,0.12130200000000001,0.6302626385972,107688000,0.42110616505233334,0.13015500000000002,0.4206075225536667,0.13473300000000002,0.4260477119263333,0.387987,0.6467721793332001,0.41075,0.6302626385972,0.6878120000000001,0.6302626385972,0.809277
273,"(0, 1, 0, 29, 5, 12, 13)",0.39828138709820005,0.13020400000000001,0.62789895648625,119311000,0.27898089126916664,0.147188,0.48084932103460004,0.109686,0.39828138709820005,0.24929900000000002,0.62789895648625,0.253098,0.62789895648625,0.931999,0.62789895648625,0.551972
274,"(0, 3, 4, 23, 11, 12, 7)",0.3738674294248571,0.128332,0.543828248449,97727000,0.28275782314575,0.127335,0.4666832515956667,0.10960400000000001,0.3861750449557143,0.390183,0.5089484920003334,0.45660300000000004,0.543828248449,1.050065,0.543828248449,1.5813430000000002
275,"(0, 1, 2, 27, 10, 10, 10)",0.32505741803466665,0.16706400000000002,0.5414102085044,111346000,0.22407493542885715,0.145606,0.44968651213639993,0.120913,0.330210029035,0.358561,0.5309056083612,0.343048,0.5414102085044,0.9343760000000001,0.5414102085044,0.7092670000000001
276,"(0, 0, 2, 28, 5, 11, 14)",0.42616026288520004,0.127701,0.5041767844172,116976000,0.299969659451,0.13639500000000002,0.6558765098614999,0.10890100000000001,0.42578435105960005,0.31835800000000003,0.528495843676,0.42504000000000003,0.5041767844172,0.8690990000000001,0.5041767844172,0.6082770000000001
277,"(0, 2, 2, 26, 6, 9, 15)",0.48057394462016667,0.121714,0.6536306944270001,111338000,0.45003917417183326,0.12779000000000001,0.6408139318693999,0.101955,0.5021451914475,0.36644000000000004,0.6521693385950001,0.379539,0.6536306944270001,0.8360040000000001,0.6536306944270001,0.9922500000000001
278,"(0, 0, 4, 26, 8, 6, 16)",0.40250748514039997,0.169666,0.6196715139265,109067000,0.3213102389556666,0.144874,0.4251297538156,0.155391,0.2959970341973333,0.354478,0.6196715139265,0.32174,0.6196715139265,0.795964,0.6196715139265,0.6154160000000001
279,"(0, 1, 3, 26, 7, 5, 18)",0.43680452539639997,0.12346700000000001,0.4994750859403999,130676000,0.4149638274792,0.14,0.46368191568480005,0.14614200000000002,0.4346621272332,0.27146200000000004,0.6725521102925,0.305325,0.4994750859403999,0.8285180000000001,0.4994750859403999,0.8083130000000001
280,"(0, 2, 2, 26, 7, 8, 15)",0.4332788976121666,0.126345,0.6312736433082,114869000,0.3927351702711667,0.13675900000000002,0.5528625749025998,0.10708100000000001,0.42415174970249986,0.43667700000000004,0.6307426035962,0.31832000000000005,0.6312736433082,0.726087,0.6312736433082,0.9696840000000001
281,"(0, 2, 1, 27, 6, 5, 19)",0.44711139899420005,0.142262,0.67820427706525,111356000,0.4369054623662,0.138326,0.46615565250179997,0.142904,0.44711139899420005,0.393587,0.67611261563575,0.302605,0.67820427706525,0.9493640000000001,0.67820427706525,0.9421160000000001
282,"(0, 1, 3, 26, 8, 7, 15)",0.36188729101580003,0.13323500000000002,0.5617159661572501,106471000,0.2494211613485,0.141541,0.53056518732575,0.101245,0.36673581851939996,0.432943,0.56184255943725,0.367887,0.5617159661572501,0.749251,0.5617159661572501,0.6491060000000001
283,"(0, 4, 1, 25, 13, 5, 12)",0.3733419150135715,0.11300800000000001,0.5063721298051667,104666000,0.3488142059281429,0.12438600000000001,0.44989457910383335,0.11084400000000001,0.3743148292352857,0.44409600000000005,0.4874475161471667,0.578604,0.5063721298051667,0.975527,0.5063721298051667,1.667634
284,"(0, 0, 3, 27, 6, 8, 16)",0.4703171244924999,0.184535,0.4885305204565,180410000,0.36256902973679994,0.13599,0.476347861423,0.142937,0.4774363942715,0.380782,0.4890021164275,0.333486,0.4885305204565,0.7692960000000001,0.4885305204565,0.647819
285,"(0, 0, 3, 27, 5, 9, 16)",0.33057693571159996,0.13231800000000002,0.49394989385249993,125820000,0.3038069399616,0.139388,0.45737439876450003,0.12182200000000001,0.332691846206,0.42134200000000005,0.49394989385249993,0.39528100000000005,0.49394989385249993,0.829098,0.49394989385249993,0.575698
286,"(0, 1, 3, 26, 8, 10, 12)",0.43868294344650005,0.14221,0.5121215789385,112880000,0.3563757461961428,0.13109,0.6265045190686,0.12442,0.47632395176916664,0.30335100000000004,0.5121215789385,0.410579,0.5121215789385,0.909645,0.5121215789385,0.988499
287,"(0, 1, 4, 25, 8, 8, 14)",0.4816878430221999,0.12371000000000001,0.5552478948634,95117000,0.34154800200916663,0.13542200000000001,0.472427861985,0.112738,0.4888784569229999,0.41103900000000004,0.73140376595125,0.255991,0.5552478948634,0.8666400000000001,0.5552478948634,0.837697
288,"(0, 1, 2, 27, 10, 7, 13)",0.3356320896324,0.134524,0.5364722896605,100264000,0.323935667612,0.14877900000000002,0.33586380298359997,0.140133,0.37161765560519994,0.30499400000000004,0.5266784373435,0.38178300000000004,0.5364722896605,0.834315,0.5364722896605,1.1600620000000001
289,"(0, 0, 2, 28, 3, 7, 20)",0.36749568880374994,0.163468,0.46654412193374994,101476000,0.2361017108666,0.14988900000000002,0.41665369537425007,0.12001300000000001,0.36749568880374994,0.417389,0.6395342332176667,0.276112,0.46654412193374994,0.904043,0.46654412193374994,0.6851740000000001
290,"(0, 2, 0, 28, 5, 6, 19)",0.4356511745032,0.10644300000000001,0.49584122878359993,103712000,0.28710603828100006,0.134248,0.5894153076705,0.107405,0.4356511745032,0.30175,0.615252818242,0.29236900000000005,0.49584122878359993,0.903985,0.49584122878359993,0.9565910000000001
291,"(0, 1, 2, 27, 5, 5, 20)",0.3394276506222,0.15044000000000002,0.58370315702925,110472000,0.3272494156014,0.14003500000000002,0.50014755859925,0.10743200000000001,0.35001641553900004,0.325079,0.57856832380525,0.341222,0.58370315702925,0.8180860000000001,0.58370315702925,1.256818
292,"(0, 1, 2, 27, 9, 6, 15)",0.36516248532,0.15473,0.5514531775395,100572000,0.347523757496,0.140513,0.358027302186,0.133581,0.35907322997600005,0.403859,0.5514531775395,0.259251,0.5514531775395,0.723005,0.5514531775395,0.568656
293,"(0, 1, 1, 28, 6, 10, 14)",0.3825716219456,0.166627,0.5966703182325,114141000,0.39324619949399997,0.12093300000000001,0.5609143384184999,0.11631000000000001,0.3779606454264,0.342756,0.5834329916625,0.275749,0.5966703182325,0.8153130000000001,0.5966703182325,0.694242
294,"(0, 2, 4, 24, 8, 6, 16)",0.3680521074621429,0.126085,0.5661262071198333,102941000,0.37028862967299997,0.138347,0.7029249076694,0.10100500000000001,0.37098570723557145,0.398438,0.7029249076694,0.35618500000000003,0.5661262071198333,0.818845,0.5661262071198333,1.409469
295,"(0, 0, 3, 27, 10, 6, 14)",0.33748044604940003,0.127364,0.60062237174925,96306000,0.24113685086783332,0.140996,0.3904413227554,0.134473,0.3427977498438,0.44838700000000004,0.57272435150575,0.361286,0.60062237174925,0.645148,0.60062237174925,0.8708610000000001
296,"(0, 2, 1, 27, 7, 6, 17)",0.38436743569340004,0.128523,0.56287678061725,115093000,0.3519230145622,0.143269,0.3764529747298,0.143702,0.36952867870859996,0.47187100000000004,0.5490487516532501,0.39846800000000004,0.56287678061725,0.9420040000000001,0.56287678061725,1.2363570000000002
297,"(0, 0, 3, 27, 7, 3, 20)",0.47721702870579996,0.16878200000000002,0.49115776397060007,167587000,0.4453689955774,0.136238,0.4598426447917999,0.11349300000000001,0.47721702870579996,0.286026,0.49310328677060006,0.360742,0.49115776397060007,0.758206,0.49115776397060007,0.826079
298,"(0, 2, 2, 26, 7, 4, 19)",0.41060095831200005,0.105686,0.5961254336505,114121000,0.26659272620866664,0.12013900000000001,0.5781992355455,0.109962,0.3790234540456,0.402079,0.5966225672665001,0.375022,0.5961254336505,1.005358,0.5961254336505,1.357604
299,"(0, 0, 1, 29, 8, 5, 17)",0.4451323894934,0.1608,0.5156825518461999,111602000,0.31604092891450003,0.138804,0.44811873003659997,0.09911500000000001,0.44576969264780003,0.318295,0.5156825518461999,0.362244,0.5156825518461999,0.821459,0.5156825518461999,0.635982
300,"(0, 2, 4, 24, 7, 5, 18)",0.33267266302485715,0.11918200000000001,0.4725763385026667,103974000,0.3254183351905714,0.12459700000000001,0.4242068397196667,0.11407900000000001,0.33511785368171426,0.41101600000000005,0.4585310577363333,0.48452700000000004,0.4725763385026667,0.812404,0.4725763385026667,1.766725
301,"(0, 0, 2, 28, 6, 7, 17)",0.4393983009962,0.11921300000000001,0.4864041112698,108121000,0.2895870842278333,0.133498,0.43627918458180004,0.126064,0.4380038869133999,0.36266800000000005,0.4864041112698,0.41613900000000004,0.4864041112698,0.7761340000000001,0.4864041112698,0.596646
302,"(0, 0, 0, 30, 5, 8, 17)",0.39686720261249997,0.116386,0.590288855238,116790000,0.34524659110249994,0.141822,0.5783074003500001,0.116607,0.39686720261249997,0.279144,0.590288855238,0.238439,0.590288855238,0.8719600000000001,0.590288855238,0.374581
303,"(0, 2, 4, 24, 11, 6, 13)",0.444795922041,0.132197,0.652110031178,107686000,0.3360909199971428,0.14041700000000001,0.6343840489552,0.107035,0.453555623977,0.410092,0.6522305441636,0.27778800000000003,0.652110031178,0.732415,0.652110031178,0.9712670000000001
304,"(0, 4, 1, 25, 8, 7, 15)",0.3729435580153333,0.110921,0.5259653133596,96163000,0.34299249709,0.12352400000000001,0.529264146746,0.09491400000000001,0.3764004300283333,0.31085300000000005,0.5293501186667999,0.538205,0.5259653133596,0.990248,0.5259653133596,1.9006960000000002
305,"(0, 0, 2, 28, 10, 6, 14)",0.336180047583,0.1373,0.54224632824475,111898000,0.2358239181285,0.136802,0.3309366754766,0.12248200000000001,0.336180047583,0.3017,0.54351532960475,0.34403700000000004,0.54224632824475,0.869893,0.54224632824475,0.6228060000000001
306,"(0, 0, 0, 30, 3, 7, 20)",0.45069280380825,0.12848800000000002,0.46128532090775004,129838000,0.42480928472175,0.126568,0.41835737899725,0.119215,0.45069280380825,0.25587000000000004,0.46136292272374996,0.29413,0.46128532090775004,0.7659250000000001,0.46128532090775004,0.46426
307,"(0, 0, 1, 29, 3, 9, 18)",0.46233647479460005,0.11694500000000001,0.5254881974489999,106136000,0.4471970567226,0.132495,0.44816431963139997,0.113305,0.46233647479460005,0.35805600000000004,0.5335172140706,0.396091,0.5254881974489999,0.891877,0.5254881974489999,0.723368
308,"(0, 2, 0, 28, 6, 10, 14)",0.49922356337119994,0.11711600000000001,0.573896252298,111685000,0.4916985794384,0.124557,0.5000068804916,0.113289,0.49922375408479996,0.32843,0.573904947078,0.326008,0.573896252298,0.970511,0.573896252298,0.805247
309,"(0, 0, 3, 27, 7, 4, 19)",0.457464783914,0.159926,0.5263367476619999,109140000,0.3130564592053333,0.142603,0.43555665648439995,0.127477,0.45262429160039996,0.588685,0.5263367476619999,0.46876100000000004,0.5263367476619999,0.842269,0.5263367476619999,1.107205
310,"(0, 1, 2, 27, 6, 7, 17)",0.45618431099639994,0.150287,0.6943793322395,113246000,0.45634522604359995,0.12767900000000001,0.45402769603360005,0.109895,0.45618431099639994,0.291322,0.5477518599444,0.415372,0.6943793322395,0.941104,0.6943793322395,0.7948770000000001
311,"(0, 1, 2, 27, 6, 4, 20)",0.40500826778279997,0.121149,0.6055793074635,115873000,0.3693180527244,0.130812,0.5659362294045001,0.12337300000000001,0.40710717972279997,0.43534,0.5826618628745001,0.33437500000000003,0.6055793074635,0.832766,0.6055793074635,1.194145
312,"(0, 1, 1, 28, 8, 7, 15)",0.3544978180649999,0.19216000000000003,0.55276729831825,165328000,0.3385118511302,0.15779,0.39645888656739997,0.15437800000000002,0.3527932656542,0.39467100000000005,0.55276729831825,0.354821,0.55276729831825,0.716974,0.55276729831825,0.624055
313,"(0, 0, 0, 30, 5, 8, 17)",0.39933557552625004,0.158912,0.44925379753125,129872000,0.2495965861438,0.15638400000000002,0.38663695645324997,0.13686600000000002,0.39933557552625004,0.34199500000000005,0.44701706276125003,0.366842,0.44925379753125,0.9995160000000001,0.44925379753125,0.6375390000000001
314,"(0, 1, 4, 25, 8, 12, 10)",0.4162608599863334,0.145148,0.6120026122940001,125259000,0.3039779110342857,0.172138,0.5845886200244002,0.139608,0.4242935712833333,0.43389900000000003,0.6121477689019998,0.40520100000000003,0.6120026122940001,0.6902,0.6120026122940001,0.71977
315,"(0, 2, 2, 26, 5, 7, 18)",0.465790841698,0.121476,0.47073884531759996,120012000,0.4513436370012001,0.124406,0.4463277386576,0.11722,0.46466582915160004,0.373251,0.4882462695480001,0.5164150000000001,0.47073884531759996,1.018088,0.47073884531759996,1.4161240000000002
316,"(0, 3, 3, 24, 10, 8, 12)",0.44360767335683327,0.131469,0.6450695941842002,103116000,0.3408964436575714,0.14442100000000002,0.45146260635350005,0.107409,0.44634527826483333,0.460552,0.5302142088308334,0.440014,0.6450695941842002,0.826176,0.6450695941842002,1.032122
317,"(0, 1, 2, 27, 10, 8, 12)",0.43056004587179997,0.14438700000000002,0.4799989535702,113809000,0.42943947826100004,0.157138,0.44089840175700007,0.11389300000000001,0.4383460724678,0.38841400000000004,0.4799989535702,0.389375,0.4799989535702,0.821671,0.4799989535702,0.7214010000000001
318,"(0, 1, 3, 26, 9, 9, 12)",0.4985046196963999,0.11593400000000001,0.5196834203151999,112821000,0.45939488513359994,0.119162,0.46349326990039996,0.11256400000000001,0.47789257193639995,0.41695400000000005,0.5196834203151999,0.38056300000000004,0.5196834203151999,0.815057,0.5196834203151999,0.874021
319,"(0, 1, 2, 27, 6, 9, 15)",0.509557485515,0.11704,0.5668007777081999,109779000,0.35656061658950006,0.140799,0.5150354926649999,0.123435,0.41286335180783335,0.409897,0.5668007777081999,0.356864,0.5668007777081999,0.8434510000000001,0.5668007777081999,1.013173
320,"(0, 2, 1, 27, 5, 4, 21)",0.4268288593608,0.127645,0.6010039367095,92663000,0.38848088864920005,0.14610700000000001,0.4177601590332,0.14194400000000001,0.4268288593608,0.285209,0.5913071556405001,0.36022200000000004,0.6010039367095,0.7831760000000001,0.6010039367095,0.673456
321,"(0, 0, 2, 28, 9, 10, 11)",0.4000303795398,0.146203,0.44230616558260005,151502000,0.27784034044016664,0.140738,0.4241855807502001,0.128273,0.4013130671798,0.30936400000000003,0.44230616558260005,0.285292,0.44230616558260005,0.783637,0.44230616558260005,0.7665620000000001
322,"(0, 1, 1, 28, 5, 4, 21)",0.3202097943684,0.13284800000000002,0.47721372673300005,130664000,0.2928951254244,0.154903,0.5465959175049999,0.133848,0.32031962050039997,0.373497,0.5133744424915,0.35347,0.47721372673300005,0.9005920000000001,0.47721372673300005,0.554022
323,"(0, 0, 4, 26, 8, 3, 19)",0.35812972543340005,0.133144,0.5731279415857501,103808000,0.34383273917099993,0.15512900000000002,0.53536326524725,0.144431,0.36502223306860004,0.28833000000000003,0.5731279415857501,0.43480800000000003,0.5731279415857501,0.851492,0.5731279415857501,1.764755
324,"(0, 1, 4, 25, 7, 10, 13)",0.38820722541833336,0.131326,0.592361441522,98936000,0.28166949779542855,0.132862,0.5399216084072,0.11291000000000001,0.39051766895699996,0.32869400000000004,0.5719654086928,0.409057,0.592361441522,0.688347,0.592361441522,0.827752
325,"(0, 0, 3, 27, 8, 6, 16)",0.31854436907079997,0.176766,0.5270621211335,130145000,0.30457234931800004,0.15191200000000002,0.47840565742900004,0.126275,0.3186325072628,0.256137,0.5270824803435,0.33826100000000003,0.5270621211335,0.7423080000000001,0.5270621211335,0.578509
326,"(0, 3, 1, 26, 5, 6, 19)",0.3459372834902,0.13351300000000002,0.57261412901425,107281000,0.34070279023219996,0.142126,0.5562213880932501,0.10645600000000001,0.35451578872899997,0.30172000000000004,0.58613460387125,0.474903,0.57261412901425,1.009233,0.57261412901425,1.9607
327,"(0, 2, 2, 26, 10, 10, 10)",0.3712070828471667,0.127001,0.5379047630038001,108618000,0.27151051718700003,0.14468,0.527271269333,0.100774,0.37060807380716665,0.36125,0.5261315654982,0.48878000000000005,0.5379047630038001,0.886071,0.5379047630038001,1.432614
328,"(0, 2, 4, 24, 9, 6, 15)",0.44247360441433337,0.13952,0.613289184616,94417000,0.32204400948514283,0.144734,0.4402406256809999,0.099195,0.44807795118733335,0.420302,0.6154582753108,0.485383,0.613289184616,0.8281940000000001,0.613289184616,1.3442100000000001
329,"(0, 2, 2, 26, 8, 5, 17)",0.33256358101799993,0.13505,0.485047603638,121322000,0.30463577163733335,0.136086,0.4622956222459999,0.136854,0.33538950265100004,0.448267,0.48950663974520003,0.375767,0.485047603638,0.843697,0.485047603638,1.844357
330,"(0, 2, 3, 25, 14, 6, 10)",0.34039381815128567,0.13736,0.5166400486578334,101165000,0.3415400055307143,0.13377,0.3339831072487143,0.128411,0.3564024407767143,0.43966900000000003,0.5167680845945001,0.49528700000000003,0.5166400486578334,0.836435,0.5166400486578334,1.375534
331,"(0, 1, 5, 24, 7, 11, 12)",0.3717019620891428,0.127637,0.6825974411000001,102585000,0.27416251828699995,0.12518700000000002,0.4995804561950001,0.120385,0.3744170034542857,0.39166,0.5487119531726666,0.485854,0.6825974411000001,0.75765,0.6825974411000001,0.9749580000000001
332,"(0, 5, 4, 21, 10, 6, 14)",0.30901277000025,0.140954,0.4087495924225714,106676000,0.23359154512866664,0.150713,0.3905727630271429,0.105962,0.31887206071725,0.49405000000000004,0.41113227441571426,0.761607,0.4087495924225714,1.1845100000000002,0.4087495924225714,2.868091
333,"(0, 0, 3, 27, 5, 10, 15)",0.45124049829580004,0.130897,0.69252264850725,118167000,0.31798938228949997,0.149784,0.5059085898826,0.12615900000000002,0.45128734100619994,0.277861,0.69252264850725,0.28880500000000003,0.69252264850725,0.9745820000000001,0.69252264850725,0.642078
334,"(0, 2, 1, 27, 5, 8, 17)",0.4682918296666,0.121923,0.45954855322460003,118394000,0.45987604527059994,0.130089,0.5043895128094,0.12795700000000002,0.4682918296666,0.441211,0.5426175026429999,0.321513,0.45954855322460003,0.9968910000000001,0.45954855322460003,0.917339
335,"(0, 3, 4, 23, 9, 6, 15)",0.3284880102037143,0.120757,0.4741769760743333,103991000,0.3075154419991429,0.132185,0.41257389457433336,0.110613,0.3425218655005714,0.7337710000000001,0.48773939390266663,0.5596570000000001,0.4741769760743333,0.872649,0.4741769760743333,1.633623
336,"(0, 1, 3, 26, 5, 11, 14)",0.4560021591480001,0.126588,0.6013050544559999,113985000,0.45031664618033324,0.114141,0.4382928677506666,0.12785100000000002,0.5948078362772,0.31686400000000003,0.6030477627376,0.332573,0.6013050544559999,0.9017660000000001,0.6013050544559999,0.890885
337,"(0, 1, 1, 28, 7, 9, 14)",0.39654002648683334,0.11980400000000001,0.5930302853994001,112319000,0.3839465603291667,0.125457,0.41259546193783336,0.11150800000000001,0.3961522774218334,0.369601,0.5889047087634001,0.47714300000000004,0.5930302853994001,0.7099960000000001,0.5930302853994001,0.770741
338,"(0, 2, 1, 27, 10, 6, 14)",0.4003276612485,0.143326,0.578859648883,122377000,0.3887102621128333,0.13992600000000002,0.5578387974961999,0.106494,0.4007416360778333,0.308386,0.578859648883,0.328853,0.578859648883,0.900328,0.578859648883,1.212582
339,"(0, 1, 1, 28, 4, 9, 17)",0.46602316993879994,0.128391,0.5095170982472,104725000,0.4518999526428,0.12690200000000001,0.4670776225956,0.12335800000000001,0.4661560570931999,0.291588,0.5100790456904,0.48117200000000004,0.5095170982472,0.7418370000000001,0.5095170982472,0.704798
340,"(0, 3, 2, 25, 12, 6, 12)",0.37903661286999996,0.175177,0.5115441380723333,116866000,0.36351382282485717,0.15690800000000002,0.48751467107666674,0.114664,0.3690271347828572,0.48970800000000003,0.5211707999576666,0.46411800000000003,0.5115441380723333,0.8927710000000001,0.5115441380723333,1.1961330000000001
341,"(0, 1, 4, 25, 12, 6, 12)",0.4379165909425,0.127775,0.5926535519085999,118822000,0.4120204374611667,0.12059,0.5968628102514,0.09797,0.4379165909425,0.350478,0.5926535519085999,0.310778,0.5926535519085999,0.9120480000000001,0.5926535519085999,0.759394
